Player Name,Age,Team,Positions,Salary,TOI Org ES,TOI Org PP,TOI Org PK,GP Org,GP,TOI ES,TOI PP,TOI PK,Total TOI,Goals,Assists,Points,PPG,PPA,PP Points,SHG,SHA,SHP,Hits,BLK,PIM,FOW,FOL,SOG,"""+/-""",VOR,Rank,Unadj VOR,FP,PlayerId,Fantasy Team,Injured GP,
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,808,#N/A,#N/A,#N/A,,#N/A,#N/A
